Electoral wards and divisions Code,Electoral wards and divisions,Ethnic group (20 categories) Code,Ethnic group (20 categories),National Statistics Socio-economic Classification (NS-SeC) (12 categories) Code,National Statistics Socio-economic Classification (NS-SeC) (12 categories),Observation
E05013929,Berrylands,11,Mixed or Multiple ethnic groups: White and Black Caribbean,5,L8 and L9: Small employers and own account workers,1
E05013929,Berrylands,11,Mixed or Multiple ethnic groups: White and Black Caribbean,6,L10 and L11: Lower supervisory and technical occupations,1
E05013929,Berrylands,11,Mixed or Multiple ethnic groups: White and Black Caribbean,7,L12: Semi-routine occupations,0
E05013929,Berrylands,11,Mixed or Multiple ethnic groups: White and Black Caribbean,8,L13: Routine occupations,2
E05013929,Berrylands,11,Mixed or Multiple ethnic groups: White and Black Caribbean,9,L14.1: Never worked,1
E05013929,Berrylands,11,Mixed or Multiple ethnic groups: White and Black Caribbean,10,L14.2: Long-term unemployed,1
E05013929,Berrylands,11,Mixed or Multiple ethnic groups: White and Black Caribbean,11,L15: Full-time students,7
E05013929,Berrylands,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,-8,Does not apply,33
E05013929,Berrylands,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,1,L1 and L2: Large employers and higher managerial and administrative occupations,4
E05013929,Berrylands,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,2,L3: Higher professional occupations,9
E05013929,Berrylands,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",12
E05013929,Berrylands,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,4,L7: Intermediate occupations,4
E05013929,Berrylands,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,5,L8 and L9: Small employers and own account workers,1
E05013929,Berrylands,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6,L10 and L11: Lower supervisory and technical occupations,1
E05013929,Berrylands,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,7,L12: Semi-routine occupations,3
E05013929,Berrylands,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,8,L13: Routine occupations,3
E05013929,Berrylands,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,9,L14.1: Never worked,1
E05013929,Berrylands,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,10,L14.2: Long-term unemployed,0
E05013929,Berrylands,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,11,L15: Full-time students,3
E05013929,Berrylands,13,"White: English, Welsh, Scottish, Northern Irish or British",-8,Does not apply,758
E05013929,Berrylands,13,"White: English, Welsh, Scottish, Northern Irish or British",1,L1 and L2: Large employers and higher managerial and administrative occupations,322
E05013929,Berrylands,13,"White: English, Welsh, Scottish, Northern Irish or British",2,L3: Higher professional occupations,593
E05013929,Berrylands,13,"White: English, Welsh, Scottish, Northern Irish or British",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",978
E05013929,Berrylands,13,"White: English, Welsh, Scottish, Northern Irish or British",4,L7: Intermediate occupations,385
E05013929,Berrylands,13,"White: English, Welsh, Scottish, Northern Irish or British",5,L8 and L9: Small employers and own account workers,304
E05013929,Berrylands,13,"White: English, Welsh, Scottish, Northern Irish or British",6,L10 and L11: Lower supervisory and technical occupations,95
E05013929,Berrylands,13,"White: English, Welsh, Scottish, Northern Irish or British",7,L12: Semi-routine occupations,181
E05013929,Berrylands,13,"White: English, Welsh, Scottish, Northern Irish or British",8,L13: Routine occupations,120
E05013929,Berrylands,13,"White: English, Welsh, Scottish, Northern Irish or British",9,L14.1: Never worked,90
E05013929,Berrylands,13,"White: English, Welsh, Scottish, Northern Irish or British",10,L14.2: Long-term unemployed,27
E05013929,Berrylands,13,"White: English, Welsh, Scottish, Northern Irish or British",11,L15: Full-time students,209
E05013929,Berrylands,14,White: Irish,-8,Does not apply,1
E05013929,Berrylands,14,White: Irish,1,L1 and L2: Large employers and higher managerial and administrative occupations,12
E05013929,Berrylands,14,White: Irish,2,L3: Higher professional occupations,23
E05013929,Berrylands,14,White: Irish,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",24
E05013929,Berrylands,14,White: Irish,4,L7: Intermediate occupations,10
E05013929,Berrylands,14,White: Irish,5,L8 and L9: Small employers and own account workers,14
E05013929,Berrylands,14,White: Irish,6,L10 and L11: Lower supervisory and technical occupations,1
E05013929,Berrylands,14,White: Irish,7,L12: Semi-routine occupations,7
E05013929,Berrylands,14,White: Irish,8,L13: Routine occupations,5
E05013929,Berrylands,14,White: Irish,9,L14.1: Never worked,4
E05013929,Berrylands,14,White: Irish,10,L14.2: Long-term unemployed,2
E05013929,Berrylands,14,White: Irish,11,L15: Full-time students,4
E05013929,Berrylands,15,White: Gypsy or Irish Traveller,-8,Does not apply,0
E05013929,Berrylands,15,White: Gypsy or Irish Traveller,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05013929,Berrylands,15,White: Gypsy or Irish Traveller,2,L3: Higher professional occupations,0
E05013929,Berrylands,15,White: Gypsy or Irish Traveller,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",1
E05013929,Berrylands,15,White: Gypsy or Irish Traveller,4,L7: Intermediate occupations,0
E05013929,Berrylands,15,White: Gypsy or Irish Traveller,5,L8 and L9: Small employers and own account workers,0
E05013929,Berrylands,15,White: Gypsy or Irish Traveller,6,L10 and L11: Lower supervisory and technical occupations,0
E05013929,Berrylands,15,White: Gypsy or Irish Traveller,7,L12: Semi-routine occupations,0
E05013929,Berrylands,15,White: Gypsy or Irish Traveller,8,L13: Routine occupations,0
E05013929,Berrylands,15,White: Gypsy or Irish Traveller,9,L14.1: Never worked,0
E05013929,Berrylands,15,White: Gypsy or Irish Traveller,10,L14.2: Long-term unemployed,0
E05013929,Berrylands,15,White: Gypsy or Irish Traveller,11,L15: Full-time students,0
E05013929,Berrylands,16,White: Roma,-8,Does not apply,3
E05013929,Berrylands,16,White: Roma,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05013929,Berrylands,16,White: Roma,2,L3: Higher professional occupations,1
E05013929,Berrylands,16,White: Roma,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",2
E05013929,Berrylands,16,White: Roma,4,L7: Intermediate occupations,3
E05013929,Berrylands,16,White: Roma,5,L8 and L9: Small employers and own account workers,3
E05013929,Berrylands,16,White: Roma,6,L10 and L11: Lower supervisory and technical occupations,0
E05013929,Berrylands,16,White: Roma,7,L12: Semi-routine occupations,0
E05013929,Berrylands,16,White: Roma,8,L13: Routine occupations,4
E05013929,Berrylands,16,White: Roma,9,L14.1: Never worked,1
E05013929,Berrylands,16,White: Roma,10,L14.2: Long-term unemployed,0
E05013929,Berrylands,16,White: Roma,11,L15: Full-time students,0
E05013929,Berrylands,17,White: Other White,-8,Does not apply,81
E05013929,Berrylands,17,White: Other White,1,L1 and L2: Large employers and higher managerial and administrative occupations,33
E05013929,Berrylands,17,White: Other White,2,L3: Higher professional occupations,92
E05013929,Berrylands,17,White: Other White,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",149
E05013929,Berrylands,17,White: Other White,4,L7: Intermediate occupations,48
E05013929,Berrylands,17,White: Other White,5,L8 and L9: Small employers and own account workers,120
E05013929,Berrylands,17,White: Other White,6,L10 and L11: Lower supervisory and technical occupations,20
E05013929,Berrylands,17,White: Other White,7,L12: Semi-routine occupations,32
E05013929,Berrylands,17,White: Other White,8,L13: Routine occupations,58
E05013929,Berrylands,17,White: Other White,9,L14.1: Never worked,21
E05013929,Berrylands,17,White: Other White,10,L14.2: Long-term unemployed,8
E05013929,Berrylands,17,White: Other White,11,L15: Full-time students,35
E05013929,Berrylands,18,Other ethnic group: Arab,-8,Does not apply,15
E05013929,Berrylands,18,Other ethnic group: Arab,1,L1 and L2: Large employers and higher managerial and administrative occupations,5
E05013929,Berrylands,18,Other ethnic group: Arab,2,L3: Higher professional occupations,8
E05013929,Berrylands,18,Other ethnic group: Arab,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",6
E05013929,Berrylands,18,Other ethnic group: Arab,4,L7: Intermediate occupations,3
E05013929,Berrylands,18,Other ethnic group: Arab,5,L8 and L9: Small employers and own account workers,3
E05013929,Berrylands,18,Other ethnic group: Arab,6,L10 and L11: Lower supervisory and technical occupations,1
E05013929,Berrylands,18,Other ethnic group: Arab,7,L12: Semi-routine occupations,2
E05013929,Berrylands,18,Other ethnic group: Arab,8,L13: Routine occupations,2
E05013929,Berrylands,18,Other ethnic group: Arab,9,L14.1: Never worked,5
E05013929,Berrylands,18,Other ethnic group: Arab,10,L14.2: Long-term unemployed,0
E05013929,Berrylands,18,Other ethnic group: Arab,11,L15: Full-time students,6
E05013929,Berrylands,19,Other ethnic group: Any other ethnic group,-8,Does not apply,14
E05013929,Berrylands,19,Other ethnic group: Any other ethnic group,1,L1 and L2: Large employers and higher managerial and administrative occupations,7
E05013929,Berrylands,19,Other ethnic group: Any other ethnic group,2,L3: Higher professional occupations,21
E05013929,Berrylands,19,Other ethnic group: Any other ethnic group,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",24
E05013929,Berrylands,19,Other ethnic group: Any other ethnic group,4,L7: Intermediate occupations,7
E05013929,Berrylands,19,Other ethnic group: Any other ethnic group,5,L8 and L9: Small employers and own account workers,9
E05013929,Berrylands,19,Other ethnic group: Any other ethnic group,6,L10 and L11: Lower supervisory and technical occupations,4
E05013929,Berrylands,19,Other ethnic group: Any other ethnic group,7,L12: Semi-routine occupations,9
E05013929,Berrylands,19,Other ethnic group: Any other ethnic group,8,L13: Routine occupations,3
E05013929,Berrylands,19,Other ethnic group: Any other ethnic group,9,L14.1: Never worked,5
E05013929,Berrylands,19,Other ethnic group: Any other ethnic group,10,L14.2: Long-term unemployed,0
E05013929,Berrylands,19,Other ethnic group: Any other ethnic group,11,L15: Full-time students,6
E05013930,Canbury Gardens,-8,Does not apply,-8,Does not apply,0
E05013930,Canbury Gardens,-8,Does not apply,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05013930,Canbury Gardens,-8,Does not apply,2,L3: Higher professional occupations,0
E05013930,Canbury Gardens,-8,Does not apply,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E05013930,Canbury Gardens,-8,Does not apply,4,L7: Intermediate occupations,0
E05013930,Canbury Gardens,-8,Does not apply,5,L8 and L9: Small employers and own account workers,0
E05013930,Canbury Gardens,-8,Does not apply,6,L10 and L11: Lower supervisory and technical occupations,0
E05013930,Canbury Gardens,-8,Does not apply,7,L12: Semi-routine occupations,0
E05013930,Canbury Gardens,-8,Does not apply,8,L13: Routine occupations,0
E05013930,Canbury Gardens,-8,Does not apply,9,L14.1: Never worked,0
E05013930,Canbury Gardens,-8,Does not apply,10,L14.2: Long-term unemployed,0
E05013930,Canbury Gardens,-8,Does not apply,11,L15: Full-time students,0
E05013930,Canbury Gardens,1,"Asian, Asian British or Asian Welsh: Bangladeshi",-8,Does not apply,4
E05013930,Canbury Gardens,1,"Asian, Asian British or Asian Welsh: Bangladeshi",1,L1 and L2: Large employers and higher managerial and administrative occupations,1
E05013930,Canbury Gardens,1,"Asian, Asian British or Asian Welsh: Bangladeshi",2,L3: Higher professional occupations,1
E05013930,Canbury Gardens,1,"Asian, Asian British or Asian Welsh: Bangladeshi",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",3
E05013930,Canbury Gardens,1,"Asian, Asian British or Asian Welsh: Bangladeshi",4,L7: Intermediate occupations,1
E05013930,Canbury Gardens,1,"Asian, Asian British or Asian Welsh: Bangladeshi",5,L8 and L9: Small employers and own account workers,0
E05013930,Canbury Gardens,1,"Asian, Asian British or Asian Welsh: Bangladeshi",6,L10 and L11: Lower supervisory and technical occupations,0
E05013930,Canbury Gardens,1,"Asian, Asian British or Asian Welsh: Bangladeshi",7,L12: Semi-routine occupations,2
E05013930,Canbury Gardens,1,"Asian, Asian British or Asian Welsh: Bangladeshi",8,L13: Routine occupations,0
E05013930,Canbury Gardens,1,"Asian, Asian British or Asian Welsh: Bangladeshi",9,L14.1: Never worked,2
E05013930,Canbury Gardens,1,"Asian, Asian British or Asian Welsh: Bangladeshi",10,L14.2: Long-term unemployed,1
E05013930,Canbury Gardens,1,"Asian, Asian British or Asian Welsh: Bangladeshi",11,L15: Full-time students,2
E05013930,Canbury Gardens,2,"Asian, Asian British or Asian Welsh: Chinese",-8,Does not apply,113
E05013930,Canbury Gardens,2,"Asian, Asian British or Asian Welsh: Chinese",1,L1 and L2: Large employers and higher managerial and administrative occupations,38
E05013930,Canbury Gardens,2,"Asian, Asian British or Asian Welsh: Chinese",2,L3: Higher professional occupations,108
E05013930,Canbury Gardens,2,"Asian, Asian British or Asian Welsh: Chinese",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",81
E05013930,Canbury Gardens,2,"Asian, Asian British or Asian Welsh: Chinese",4,L7: Intermediate occupations,16
E05013930,Canbury Gardens,2,"Asian, Asian British or Asian Welsh: Chinese",5,L8 and L9: Small employers and own account workers,30
E05013930,Canbury Gardens,2,"Asian, Asian British or Asian Welsh: Chinese",6,L10 and L11: Lower supervisory and technical occupations,4
E05013930,Canbury Gardens,2,"Asian, Asian British or Asian Welsh: Chinese",7,L12: Semi-routine occupations,10
E05013930,Canbury Gardens,2,"Asian, Asian British or Asian Welsh: Chinese",8,L13: Routine occupations,6
E05013930,Canbury Gardens,2,"Asian, Asian British or Asian Welsh: Chinese",9,L14.1: Never worked,26
E05013930,Canbury Gardens,2,"Asian, Asian British or Asian Welsh: Chinese",10,L14.2: Long-term unemployed,0
E05013930,Canbury Gardens,2,"Asian, Asian British or Asian Welsh: Chinese",11,L15: Full-time students,45
E05013930,Canbury Gardens,3,"Asian, Asian British or Asian Welsh: Indian",-8,Does not apply,96
E05013930,Canbury Gardens,3,"Asian, Asian British or Asian Welsh: Indian",1,L1 and L2: Large employers and higher managerial and administrative occupations,37
E05013930,Canbury Gardens,3,"Asian, Asian British or Asian Welsh: Indian",2,L3: Higher professional occupations,97
E05013930,Canbury Gardens,3,"Asian, Asian British or Asian Welsh: Indian",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",61
E05013930,Canbury Gardens,3,"Asian, Asian British or Asian Welsh: Indian",4,L7: Intermediate occupations,21
E05013930,Canbury Gardens,3,"Asian, Asian British or Asian Welsh: Indian",5,L8 and L9: Small employers and own account workers,20
E05013930,Canbury Gardens,3,"Asian, Asian British or Asian Welsh: Indian",6,L10 and L11: Lower supervisory and technical occupations,4
E05013930,Canbury Gardens,3,"Asian, Asian British or Asian Welsh: Indian",7,L12: Semi-routine occupations,14
E05013930,Canbury Gardens,3,"Asian, Asian British or Asian Welsh: Indian",8,L13: Routine occupations,4
E05013930,Canbury Gardens,3,"Asian, Asian British or Asian Welsh: Indian",9,L14.1: Never worked,15
E05013930,Canbury Gardens,3,"Asian, Asian British or Asian Welsh: Indian",10,L14.2: Long-term unemployed,6
E05013930,Canbury Gardens,3,"Asian, Asian British or Asian Welsh: Indian",11,L15: Full-time students,35
E05013930,Canbury Gardens,4,"Asian, Asian British or Asian Welsh: Pakistani",-8,Does not apply,32
E05013930,Canbury Gardens,4,"Asian, Asian British or Asian Welsh: Pakistani",1,L1 and L2: Large employers and higher managerial and administrative occupations,7
E05013930,Canbury Gardens,4,"Asian, Asian British or Asian Welsh: Pakistani",2,L3: Higher professional occupations,11
E05013930,Canbury Gardens,4,"Asian, Asian British or Asian Welsh: Pakistani",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",30
E05013930,Canbury Gardens,4,"Asian, Asian British or Asian Welsh: Pakistani",4,L7: Intermediate occupations,12
E05013930,Canbury Gardens,4,"Asian, Asian British or Asian Welsh: Pakistani",5,L8 and L9: Small employers and own account workers,9
E05013930,Canbury Gardens,4,"Asian, Asian British or Asian Welsh: Pakistani",6,L10 and L11: Lower supervisory and technical occupations,1
E05013930,Canbury Gardens,4,"Asian, Asian British or Asian Welsh: Pakistani",7,L12: Semi-routine occupations,3
E05013930,Canbury Gardens,4,"Asian, Asian British or Asian Welsh: Pakistani",8,L13: Routine occupations,7
E05013930,Canbury Gardens,4,"Asian, Asian British or Asian Welsh: Pakistani",9,L14.1: Never worked,11
E05013930,Canbury Gardens,4,"Asian, Asian British or Asian Welsh: Pakistani",10,L14.2: Long-term unemployed,3
E05013930,Canbury Gardens,4,"Asian, Asian British or Asian Welsh: Pakistani",11,L15: Full-time students,9
E05013930,Canbury Gardens,5,"Asian, Asian British or Asian Welsh: Other Asian",-8,Does not apply,103
E05013930,Canbury Gardens,5,"Asian, Asian British or Asian Welsh: Other Asian",1,L1 and L2: Large employers and higher managerial and administrative occupations,29
E05013930,Canbury Gardens,5,"Asian, Asian British or Asian Welsh: Other Asian",2,L3: Higher professional occupations,54
E05013930,Canbury Gardens,5,"Asian, Asian British or Asian Welsh: Other Asian",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",83
E05013930,Canbury Gardens,5,"Asian, Asian British or Asian Welsh: Other Asian",4,L7: Intermediate occupations,30
E05013930,Canbury Gardens,5,"Asian, Asian British or Asian Welsh: Other Asian",5,L8 and L9: Small employers and own account workers,28
E05013930,Canbury Gardens,5,"Asian, Asian British or Asian Welsh: Other Asian",6,L10 and L11: Lower supervisory and technical occupations,12
E05013930,Canbury Gardens,5,"Asian, Asian British or Asian Welsh: Other Asian",7,L12: Semi-routine occupations,36
E05013930,Canbury Gardens,5,"Asian, Asian British or Asian Welsh: Other Asian",8,L13: Routine occupations,20
E05013930,Canbury Gardens,5,"Asian, Asian British or Asian Welsh: Other Asian",9,L14.1: Never worked,45
E05013930,Canbury Gardens,5,"Asian, Asian British or Asian Welsh: Other Asian",10,L14.2: Long-term unemployed,8
E05013930,Canbury Gardens,5,"Asian, Asian British or Asian Welsh: Other Asian",11,L15: Full-time students,40
E05013930,Canbury Gardens,6,"Black, Black British, Black Welsh, Caribbean or African: African",-8,Does not apply,23
E05013930,Canbury Gardens,6,"Black, Black British, Black Welsh, Caribbean or African: African",1,L1 and L2: Large employers and higher managerial and administrative occupations,2
E05013930,Canbury Gardens,6,"Black, Black British, Black Welsh, Caribbean or African: African",2,L3: Higher professional occupations,9
E05013930,Canbury Gardens,6,"Black, Black British, Black Welsh, Caribbean or African: African",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",15
E05013930,Canbury Gardens,6,"Black, Black British, Black Welsh, Caribbean or African: African",4,L7: Intermediate occupations,9
E05013930,Canbury Gardens,6,"Black, Black British, Black Welsh, Caribbean or African: African",5,L8 and L9: Small employers and own account workers,5
E05013930,Canbury Gardens,6,"Black, Black British, Black Welsh, Caribbean or African: African",6,L10 and L11: Lower supervisory and technical occupations,0
E05013930,Canbury Gardens,6,"Black, Black British, Black Welsh, Caribbean or African: African",7,L12: Semi-routine occupations,10
E05013930,Canbury Gardens,6,"Black, Black British, Black Welsh, Caribbean or African: African",8,L13: Routine occupations,4
E05013930,Canbury Gardens,6,"Black, Black British, Black Welsh, Caribbean or African: African",9,L14.1: Never worked,10
E05013930,Canbury Gardens,6,"Black, Black British, Black Welsh, Caribbean or African: African",10,L14.2: Long-term unemployed,1
E05013930,Canbury Gardens,6,"Black, Black British, Black Welsh, Caribbean or African: African",11,L15: Full-time students,24
E05013930,Canbury Gardens,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",-8,Does not apply,1
E05013930,Canbury Gardens,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",1,L1 and L2: Large employers and higher managerial and administrative occupations,2
E05013930,Canbury Gardens,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",2,L3: Higher professional occupations,9
E05013930,Canbury Gardens,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",12
E05013930,Canbury Gardens,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",4,L7: Intermediate occupations,5
E05013930,Canbury Gardens,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",5,L8 and L9: Small employers and own account workers,0
E05013930,Canbury Gardens,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",6,L10 and L11: Lower supervisory and technical occupations,1
E05013930,Canbury Gardens,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",7,L12: Semi-routine occupations,2
E05013930,Canbury Gardens,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",8,L13: Routine occupations,1
E05013930,Canbury Gardens,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",9,L14.1: Never worked,3
E05013930,Canbury Gardens,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",10,L14.2: Long-term unemployed,1
E05013930,Canbury Gardens,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",11,L15: Full-time students,1
E05013930,Canbury Gardens,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",-8,Does not apply,12
E05013930,Canbury Gardens,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",1,L1 and L2: Large employers and higher managerial and administrative occupations,1
E05013930,Canbury Gardens,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2,L3: Higher professional occupations,0
E05013930,Canbury Gardens,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",5
E05013930,Canbury Gardens,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",4,L7: Intermediate occupations,1
E05013930,Canbury Gardens,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",5,L8 and L9: Small employers and own account workers,2
E05013930,Canbury Gardens,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",6,L10 and L11: Lower supervisory and technical occupations,0
E05013930,Canbury Gardens,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",7,L12: Semi-routine occupations,1
E05013930,Canbury Gardens,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",8,L13: Routine occupations,0
E05013930,Canbury Gardens,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",9,L14.1: Never worked,2
E05013930,Canbury Gardens,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",10,L14.2: Long-term unemployed,0
E05013930,Canbury Gardens,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",11,L15: Full-time students,2
E05013930,Canbury Gardens,9,Mixed or Multiple ethnic groups: White and Asian,-8,Does not apply,109
E05013930,Canbury Gardens,9,Mixed or Multiple ethnic groups: White and Asian,1,L1 and L2: Large employers and higher managerial and administrative occupations,7
E05013930,Canbury Gardens,9,Mixed or Multiple ethnic groups: White and Asian,2,L3: Higher professional occupations,20
E05013930,Canbury Gardens,9,Mixed or Multiple ethnic groups: White and Asian,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",29
E05013930,Canbury Gardens,9,Mixed or Multiple ethnic groups: White and Asian,4,L7: Intermediate occupations,8
E05013930,Canbury Gardens,9,Mixed or Multiple ethnic groups: White and Asian,5,L8 and L9: Small employers and own account workers,7
E05013930,Canbury Gardens,9,Mixed or Multiple ethnic groups: White and Asian,6,L10 and L11: Lower supervisory and technical occupations,2
E05013930,Canbury Gardens,9,Mixed or Multiple ethnic groups: White and Asian,7,L12: Semi-routine occupations,4
E05013930,Canbury Gardens,9,Mixed or Multiple ethnic groups: White and Asian,8,L13: Routine occupations,1
E05013930,Canbury Gardens,9,Mixed or Multiple ethnic groups: White and Asian,9,L14.1: Never worked,3
E05013930,Canbury Gardens,9,Mixed or Multiple ethnic groups: White and Asian,10,L14.2: Long-term unemployed,0
E05013930,Canbury Gardens,9,Mixed or Multiple ethnic groups: White and Asian,11,L15: Full-time students,26
E05013930,Canbury Gardens,10,Mixed or Multiple ethnic groups: White and Black African,-8,Does not apply,25
E05013930,Canbury Gardens,10,Mixed or Multiple ethnic groups: White and Black African,1,L1 and L2: Large employers and higher managerial and administrative occupations,2
E05013930,Canbury Gardens,10,Mixed or Multiple ethnic groups: White and Black African,2,L3: Higher professional occupations,4
E05013930,Canbury Gardens,10,Mixed or Multiple ethnic groups: White and Black African,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",9
E05013930,Canbury Gardens,10,Mixed or Multiple ethnic groups: White and Black African,4,L7: Intermediate occupations,1
E05013930,Canbury Gardens,10,Mixed or Multiple ethnic groups: White and Black African,5,L8 and L9: Small employers and own account workers,1
E05013930,Canbury Gardens,10,Mixed or Multiple ethnic groups: White and Black African,6,L10 and L11: Lower supervisory and technical occupations,0
E05013930,Canbury Gardens,10,Mixed or Multiple ethnic groups: White and Black African,7,L12: Semi-routine occupations,0
E05013930,Canbury Gardens,10,Mixed or Multiple ethnic groups: White and Black African,8,L13: Routine occupations,2
E05013930,Canbury Gardens,10,Mixed or Multiple ethnic groups: White and Black African,9,L14.1: Never worked,4
E05013930,Canbury Gardens,10,Mixed or Multiple ethnic groups: White and Black African,10,L14.2: Long-term unemployed,0
E05013930,Canbury Gardens,10,Mixed or Multiple ethnic groups: White and Black African,11,L15: Full-time students,7
E05013930,Canbury Gardens,11,Mixed or Multiple ethnic groups: White and Black Caribbean,-8,Does not apply,31
E05013930,Canbury Gardens,11,Mixed or Multiple ethnic groups: White and Black Caribbean,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05013930,Canbury Gardens,11,Mixed or Multiple ethnic groups: White and Black Caribbean,2,L3: Higher professional occupations,2
E05013930,Canbury Gardens,11,Mixed or Multiple ethnic groups: White and Black Caribbean,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",4
E05013930,Canbury Gardens,11,Mixed or Multiple ethnic groups: White and Black Caribbean,4,L7: Intermediate occupations,7
E05013930,Canbury Gardens,11,Mixed or Multiple ethnic groups: White and Black Caribbean,5,L8 and L9: Small employers and own account workers,5
E05013930,Canbury Gardens,11,Mixed or Multiple ethnic groups: White and Black Caribbean,6,L10 and L11: Lower supervisory and technical occupations,1
E05013930,Canbury Gardens,11,Mixed or Multiple ethnic groups: White and Black Caribbean,7,L12: Semi-routine occupations,6
E05013930,Canbury Gardens,11,Mixed or Multiple ethnic groups: White and Black Caribbean,8,L13: Routine occupations,1
E05013930,Canbury Gardens,11,Mixed or Multiple ethnic groups: White and Black Caribbean,9,L14.1: Never worked,3
E05013930,Canbury Gardens,11,Mixed or Multiple ethnic groups: White and Black Caribbean,10,L14.2: Long-term unemployed,1
E05013930,Canbury Gardens,11,Mixed or Multiple ethnic groups: White and Black Caribbean,11,L15: Full-time students,9
E05013930,Canbury Gardens,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,-8,Does not apply,67
E05013930,Canbury Gardens,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,1,L1 and L2: Large employers and higher managerial and administrative occupations,5
E05013930,Canbury Gardens,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,2,L3: Higher professional occupations,27
E05013930,Canbury Gardens,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",21
E05013930,Canbury Gardens,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,4,L7: Intermediate occupations,5
E05013930,Canbury Gardens,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,5,L8 and L9: Small employers and own account workers,6
E05013930,Canbury Gardens,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6,L10 and L11: Lower supervisory and technical occupations,6
E05013930,Canbury Gardens,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,7,L12: Semi-routine occupations,4
E05013930,Canbury Gardens,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,8,L13: Routine occupations,8
