Electoral wards and divisions Code,Electoral wards and divisions,Ethnic group (20 categories) Code,Ethnic group (20 categories),National Statistics Socio-economic Classification (NS-SeC) (10 categories) Code,National Statistics Socio-economic Classification (NS-SeC) (10 categories),Observation
E05013795,Harrow Road,11,Mixed or Multiple ethnic groups: White and Black Caribbean,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",35
E05013795,Harrow Road,11,Mixed or Multiple ethnic groups: White and Black Caribbean,3,L7: Intermediate occupations,20
E05013795,Harrow Road,11,Mixed or Multiple ethnic groups: White and Black Caribbean,4,L8 and L9: Small employers and own account workers,11
E05013795,Harrow Road,11,Mixed or Multiple ethnic groups: White and Black Caribbean,5,L10 and L11: Lower supervisory and technical occupations,7
E05013795,Harrow Road,11,Mixed or Multiple ethnic groups: White and Black Caribbean,6,L12: Semi-routine occupations,13
E05013795,Harrow Road,11,Mixed or Multiple ethnic groups: White and Black Caribbean,7,L13: Routine occupations,12
E05013795,Harrow Road,11,Mixed or Multiple ethnic groups: White and Black Caribbean,8,L14.1 and L14.2: Never worked and long-term unemployed,20
E05013795,Harrow Road,11,Mixed or Multiple ethnic groups: White and Black Caribbean,9,L15: Full-time students,33
E05013795,Harrow Road,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,-8,Does not apply,82
E05013795,Harrow Road,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",37
E05013795,Harrow Road,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",50
E05013795,Harrow Road,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,3,L7: Intermediate occupations,11
E05013795,Harrow Road,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,4,L8 and L9: Small employers and own account workers,22
E05013795,Harrow Road,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,5,L10 and L11: Lower supervisory and technical occupations,3
E05013795,Harrow Road,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6,L12: Semi-routine occupations,13
E05013795,Harrow Road,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,7,L13: Routine occupations,18
E05013795,Harrow Road,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,8,L14.1 and L14.2: Never worked and long-term unemployed,13
E05013795,Harrow Road,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,9,L15: Full-time students,21
E05013795,Harrow Road,13,"White: English, Welsh, Scottish, Northern Irish or British",-8,Does not apply,310
E05013795,Harrow Road,13,"White: English, Welsh, Scottish, Northern Irish or British",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",580
E05013795,Harrow Road,13,"White: English, Welsh, Scottish, Northern Irish or British",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",633
E05013795,Harrow Road,13,"White: English, Welsh, Scottish, Northern Irish or British",3,L7: Intermediate occupations,238
E05013795,Harrow Road,13,"White: English, Welsh, Scottish, Northern Irish or British",4,L8 and L9: Small employers and own account workers,278
E05013795,Harrow Road,13,"White: English, Welsh, Scottish, Northern Irish or British",5,L10 and L11: Lower supervisory and technical occupations,71
E05013795,Harrow Road,13,"White: English, Welsh, Scottish, Northern Irish or British",6,L12: Semi-routine occupations,165
E05013795,Harrow Road,13,"White: English, Welsh, Scottish, Northern Irish or British",7,L13: Routine occupations,177
E05013795,Harrow Road,13,"White: English, Welsh, Scottish, Northern Irish or British",8,L14.1 and L14.2: Never worked and long-term unemployed,224
E05013795,Harrow Road,13,"White: English, Welsh, Scottish, Northern Irish or British",9,L15: Full-time students,145
E05013795,Harrow Road,14,White: Irish,-8,Does not apply,5
E05013795,Harrow Road,14,White: Irish,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",49
E05013795,Harrow Road,14,White: Irish,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",64
E05013795,Harrow Road,14,White: Irish,3,L7: Intermediate occupations,25
E05013795,Harrow Road,14,White: Irish,4,L8 and L9: Small employers and own account workers,30
E05013795,Harrow Road,14,White: Irish,5,L10 and L11: Lower supervisory and technical occupations,8
E05013795,Harrow Road,14,White: Irish,6,L12: Semi-routine occupations,21
E05013795,Harrow Road,14,White: Irish,7,L13: Routine occupations,32
E05013795,Harrow Road,14,White: Irish,8,L14.1 and L14.2: Never worked and long-term unemployed,41
E05013795,Harrow Road,14,White: Irish,9,L15: Full-time students,4
E05013795,Harrow Road,15,White: Gypsy or Irish Traveller,-8,Does not apply,0
E05013795,Harrow Road,15,White: Gypsy or Irish Traveller,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",1
E05013795,Harrow Road,15,White: Gypsy or Irish Traveller,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E05013795,Harrow Road,15,White: Gypsy or Irish Traveller,3,L7: Intermediate occupations,2
E05013795,Harrow Road,15,White: Gypsy or Irish Traveller,4,L8 and L9: Small employers and own account workers,0
E05013795,Harrow Road,15,White: Gypsy or Irish Traveller,5,L10 and L11: Lower supervisory and technical occupations,0
E05013795,Harrow Road,15,White: Gypsy or Irish Traveller,6,L12: Semi-routine occupations,1
E05013795,Harrow Road,15,White: Gypsy or Irish Traveller,7,L13: Routine occupations,0
E05013795,Harrow Road,15,White: Gypsy or Irish Traveller,8,L14.1 and L14.2: Never worked and long-term unemployed,3
E05013795,Harrow Road,15,White: Gypsy or Irish Traveller,9,L15: Full-time students,1
E05013795,Harrow Road,16,White: Roma,-8,Does not apply,2
E05013795,Harrow Road,16,White: Roma,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",8
E05013795,Harrow Road,16,White: Roma,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",9
E05013795,Harrow Road,16,White: Roma,3,L7: Intermediate occupations,2
E05013795,Harrow Road,16,White: Roma,4,L8 and L9: Small employers and own account workers,5
E05013795,Harrow Road,16,White: Roma,5,L10 and L11: Lower supervisory and technical occupations,3
E05013795,Harrow Road,16,White: Roma,6,L12: Semi-routine occupations,6
E05013795,Harrow Road,16,White: Roma,7,L13: Routine occupations,8
E05013795,Harrow Road,16,White: Roma,8,L14.1 and L14.2: Never worked and long-term unemployed,1
E05013795,Harrow Road,16,White: Roma,9,L15: Full-time students,2
E05013795,Harrow Road,17,White: Other White,-8,Does not apply,193
E05013795,Harrow Road,17,White: Other White,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",483
E05013795,Harrow Road,17,White: Other White,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",467
E05013795,Harrow Road,17,White: Other White,3,L7: Intermediate occupations,136
E05013795,Harrow Road,17,White: Other White,4,L8 and L9: Small employers and own account workers,219
E05013795,Harrow Road,17,White: Other White,5,L10 and L11: Lower supervisory and technical occupations,85
E05013795,Harrow Road,17,White: Other White,6,L12: Semi-routine occupations,109
E05013795,Harrow Road,17,White: Other White,7,L13: Routine occupations,136
E05013795,Harrow Road,17,White: Other White,8,L14.1 and L14.2: Never worked and long-term unemployed,144
E05013795,Harrow Road,17,White: Other White,9,L15: Full-time students,144
E05013795,Harrow Road,18,Other ethnic group: Arab,-8,Does not apply,231
E05013795,Harrow Road,18,Other ethnic group: Arab,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",63
E05013795,Harrow Road,18,Other ethnic group: Arab,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",68
E05013795,Harrow Road,18,Other ethnic group: Arab,3,L7: Intermediate occupations,57
E05013795,Harrow Road,18,Other ethnic group: Arab,4,L8 and L9: Small employers and own account workers,55
E05013795,Harrow Road,18,Other ethnic group: Arab,5,L10 and L11: Lower supervisory and technical occupations,19
E05013795,Harrow Road,18,Other ethnic group: Arab,6,L12: Semi-routine occupations,71
E05013795,Harrow Road,18,Other ethnic group: Arab,7,L13: Routine occupations,56
E05013795,Harrow Road,18,Other ethnic group: Arab,8,L14.1 and L14.2: Never worked and long-term unemployed,277
E05013795,Harrow Road,18,Other ethnic group: Arab,9,L15: Full-time students,145
E05013795,Harrow Road,19,Other ethnic group: Any other ethnic group,-8,Does not apply,155
E05013795,Harrow Road,19,Other ethnic group: Any other ethnic group,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",63
E05013795,Harrow Road,19,Other ethnic group: Any other ethnic group,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",93
E05013795,Harrow Road,19,Other ethnic group: Any other ethnic group,3,L7: Intermediate occupations,47
E05013795,Harrow Road,19,Other ethnic group: Any other ethnic group,4,L8 and L9: Small employers and own account workers,61
E05013795,Harrow Road,19,Other ethnic group: Any other ethnic group,5,L10 and L11: Lower supervisory and technical occupations,11
E05013795,Harrow Road,19,Other ethnic group: Any other ethnic group,6,L12: Semi-routine occupations,58
E05013795,Harrow Road,19,Other ethnic group: Any other ethnic group,7,L13: Routine occupations,57
E05013795,Harrow Road,19,Other ethnic group: Any other ethnic group,8,L14.1 and L14.2: Never worked and long-term unemployed,145
E05013795,Harrow Road,19,Other ethnic group: Any other ethnic group,9,L15: Full-time students,37
E05013796,Hyde Park,-8,Does not apply,-8,Does not apply,0
E05013796,Hyde Park,-8,Does not apply,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",0
E05013796,Hyde Park,-8,Does not apply,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E05013796,Hyde Park,-8,Does not apply,3,L7: Intermediate occupations,0
E05013796,Hyde Park,-8,Does not apply,4,L8 and L9: Small employers and own account workers,0
E05013796,Hyde Park,-8,Does not apply,5,L10 and L11: Lower supervisory and technical occupations,0
E05013796,Hyde Park,-8,Does not apply,6,L12: Semi-routine occupations,0
E05013796,Hyde Park,-8,Does not apply,7,L13: Routine occupations,0
E05013796,Hyde Park,-8,Does not apply,8,L14.1 and L14.2: Never worked and long-term unemployed,0
E05013796,Hyde Park,-8,Does not apply,9,L15: Full-time students,0
E05013796,Hyde Park,1,"Asian, Asian British or Asian Welsh: Bangladeshi",-8,Does not apply,18
E05013796,Hyde Park,1,"Asian, Asian British or Asian Welsh: Bangladeshi",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",12
E05013796,Hyde Park,1,"Asian, Asian British or Asian Welsh: Bangladeshi",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",10
E05013796,Hyde Park,1,"Asian, Asian British or Asian Welsh: Bangladeshi",3,L7: Intermediate occupations,5
E05013796,Hyde Park,1,"Asian, Asian British or Asian Welsh: Bangladeshi",4,L8 and L9: Small employers and own account workers,9
E05013796,Hyde Park,1,"Asian, Asian British or Asian Welsh: Bangladeshi",5,L10 and L11: Lower supervisory and technical occupations,6
E05013796,Hyde Park,1,"Asian, Asian British or Asian Welsh: Bangladeshi",6,L12: Semi-routine occupations,11
E05013796,Hyde Park,1,"Asian, Asian British or Asian Welsh: Bangladeshi",7,L13: Routine occupations,4
E05013796,Hyde Park,1,"Asian, Asian British or Asian Welsh: Bangladeshi",8,L14.1 and L14.2: Never worked and long-term unemployed,11
E05013796,Hyde Park,1,"Asian, Asian British or Asian Welsh: Bangladeshi",9,L15: Full-time students,18
E05013796,Hyde Park,2,"Asian, Asian British or Asian Welsh: Chinese",-8,Does not apply,32
E05013796,Hyde Park,2,"Asian, Asian British or Asian Welsh: Chinese",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",127
E05013796,Hyde Park,2,"Asian, Asian British or Asian Welsh: Chinese",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",57
E05013796,Hyde Park,2,"Asian, Asian British or Asian Welsh: Chinese",3,L7: Intermediate occupations,18
E05013796,Hyde Park,2,"Asian, Asian British or Asian Welsh: Chinese",4,L8 and L9: Small employers and own account workers,16
E05013796,Hyde Park,2,"Asian, Asian British or Asian Welsh: Chinese",5,L10 and L11: Lower supervisory and technical occupations,2
E05013796,Hyde Park,2,"Asian, Asian British or Asian Welsh: Chinese",6,L12: Semi-routine occupations,7
E05013796,Hyde Park,2,"Asian, Asian British or Asian Welsh: Chinese",7,L13: Routine occupations,4
E05013796,Hyde Park,2,"Asian, Asian British or Asian Welsh: Chinese",8,L14.1 and L14.2: Never worked and long-term unemployed,29
E05013796,Hyde Park,2,"Asian, Asian British or Asian Welsh: Chinese",9,L15: Full-time students,180
E05013796,Hyde Park,3,"Asian, Asian British or Asian Welsh: Indian",-8,Does not apply,43
E05013796,Hyde Park,3,"Asian, Asian British or Asian Welsh: Indian",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",222
E05013796,Hyde Park,3,"Asian, Asian British or Asian Welsh: Indian",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",83
E05013796,Hyde Park,3,"Asian, Asian British or Asian Welsh: Indian",3,L7: Intermediate occupations,26
E05013796,Hyde Park,3,"Asian, Asian British or Asian Welsh: Indian",4,L8 and L9: Small employers and own account workers,44
E05013796,Hyde Park,3,"Asian, Asian British or Asian Welsh: Indian",5,L10 and L11: Lower supervisory and technical occupations,7
E05013796,Hyde Park,3,"Asian, Asian British or Asian Welsh: Indian",6,L12: Semi-routine occupations,21
E05013796,Hyde Park,3,"Asian, Asian British or Asian Welsh: Indian",7,L13: Routine occupations,8
E05013796,Hyde Park,3,"Asian, Asian British or Asian Welsh: Indian",8,L14.1 and L14.2: Never worked and long-term unemployed,44
E05013796,Hyde Park,3,"Asian, Asian British or Asian Welsh: Indian",9,L15: Full-time students,66
E05013796,Hyde Park,4,"Asian, Asian British or Asian Welsh: Pakistani",-8,Does not apply,33
E05013796,Hyde Park,4,"Asian, Asian British or Asian Welsh: Pakistani",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",131
E05013796,Hyde Park,4,"Asian, Asian British or Asian Welsh: Pakistani",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",46
E05013796,Hyde Park,4,"Asian, Asian British or Asian Welsh: Pakistani",3,L7: Intermediate occupations,8
E05013796,Hyde Park,4,"Asian, Asian British or Asian Welsh: Pakistani",4,L8 and L9: Small employers and own account workers,32
E05013796,Hyde Park,4,"Asian, Asian British or Asian Welsh: Pakistani",5,L10 and L11: Lower supervisory and technical occupations,2
E05013796,Hyde Park,4,"Asian, Asian British or Asian Welsh: Pakistani",6,L12: Semi-routine occupations,4
E05013796,Hyde Park,4,"Asian, Asian British or Asian Welsh: Pakistani",7,L13: Routine occupations,3
E05013796,Hyde Park,4,"Asian, Asian British or Asian Welsh: Pakistani",8,L14.1 and L14.2: Never worked and long-term unemployed,55
E05013796,Hyde Park,4,"Asian, Asian British or Asian Welsh: Pakistani",9,L15: Full-time students,44
E05013796,Hyde Park,5,"Asian, Asian British or Asian Welsh: Other Asian",-8,Does not apply,73
E05013796,Hyde Park,5,"Asian, Asian British or Asian Welsh: Other Asian",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",130
E05013796,Hyde Park,5,"Asian, Asian British or Asian Welsh: Other Asian",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",84
E05013796,Hyde Park,5,"Asian, Asian British or Asian Welsh: Other Asian",3,L7: Intermediate occupations,27
E05013796,Hyde Park,5,"Asian, Asian British or Asian Welsh: Other Asian",4,L8 and L9: Small employers and own account workers,37
E05013796,Hyde Park,5,"Asian, Asian British or Asian Welsh: Other Asian",5,L10 and L11: Lower supervisory and technical occupations,76
E05013796,Hyde Park,5,"Asian, Asian British or Asian Welsh: Other Asian",6,L12: Semi-routine occupations,61
E05013796,Hyde Park,5,"Asian, Asian British or Asian Welsh: Other Asian",7,L13: Routine occupations,38
E05013796,Hyde Park,5,"Asian, Asian British or Asian Welsh: Other Asian",8,L14.1 and L14.2: Never worked and long-term unemployed,70
E05013796,Hyde Park,5,"Asian, Asian British or Asian Welsh: Other Asian",9,L15: Full-time students,284
E05013796,Hyde Park,6,"Black, Black British, Black Welsh, Caribbean or African: African",-8,Does not apply,69
E05013796,Hyde Park,6,"Black, Black British, Black Welsh, Caribbean or African: African",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",69
E05013796,Hyde Park,6,"Black, Black British, Black Welsh, Caribbean or African: African",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",52
E05013796,Hyde Park,6,"Black, Black British, Black Welsh, Caribbean or African: African",3,L7: Intermediate occupations,40
E05013796,Hyde Park,6,"Black, Black British, Black Welsh, Caribbean or African: African",4,L8 and L9: Small employers and own account workers,27
E05013796,Hyde Park,6,"Black, Black British, Black Welsh, Caribbean or African: African",5,L10 and L11: Lower supervisory and technical occupations,6
E05013796,Hyde Park,6,"Black, Black British, Black Welsh, Caribbean or African: African",6,L12: Semi-routine occupations,22
E05013796,Hyde Park,6,"Black, Black British, Black Welsh, Caribbean or African: African",7,L13: Routine occupations,26
E05013796,Hyde Park,6,"Black, Black British, Black Welsh, Caribbean or African: African",8,L14.1 and L14.2: Never worked and long-term unemployed,91
E05013796,Hyde Park,6,"Black, Black British, Black Welsh, Caribbean or African: African",9,L15: Full-time students,82
E05013796,Hyde Park,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",-8,Does not apply,10
E05013796,Hyde Park,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",13
E05013796,Hyde Park,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",25
E05013796,Hyde Park,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",3,L7: Intermediate occupations,5
E05013796,Hyde Park,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",4,L8 and L9: Small employers and own account workers,6
E05013796,Hyde Park,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",5,L10 and L11: Lower supervisory and technical occupations,0
E05013796,Hyde Park,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",6,L12: Semi-routine occupations,9
E05013796,Hyde Park,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",7,L13: Routine occupations,4
E05013796,Hyde Park,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",8,L14.1 and L14.2: Never worked and long-term unemployed,15
E05013796,Hyde Park,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",9,L15: Full-time students,7
E05013796,Hyde Park,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",-8,Does not apply,77
E05013796,Hyde Park,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",9
E05013796,Hyde Park,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",7
E05013796,Hyde Park,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",3,L7: Intermediate occupations,1
E05013796,Hyde Park,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",4,L8 and L9: Small employers and own account workers,2
E05013796,Hyde Park,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",5,L10 and L11: Lower supervisory and technical occupations,0
E05013796,Hyde Park,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",6,L12: Semi-routine occupations,3
E05013796,Hyde Park,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",7,L13: Routine occupations,1
E05013796,Hyde Park,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",8,L14.1 and L14.2: Never worked and long-term unemployed,4
E05013796,Hyde Park,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",9,L15: Full-time students,10
E05013796,Hyde Park,9,Mixed or Multiple ethnic groups: White and Asian,-8,Does not apply,52
E05013796,Hyde Park,9,Mixed or Multiple ethnic groups: White and Asian,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",39
E05013796,Hyde Park,9,Mixed or Multiple ethnic groups: White and Asian,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",23
E05013796,Hyde Park,9,Mixed or Multiple ethnic groups: White and Asian,3,L7: Intermediate occupations,3
E05013796,Hyde Park,9,Mixed or Multiple ethnic groups: White and Asian,4,L8 and L9: Small employers and own account workers,5
E05013796,Hyde Park,9,Mixed or Multiple ethnic groups: White and Asian,5,L10 and L11: Lower supervisory and technical occupations,0
E05013796,Hyde Park,9,Mixed or Multiple ethnic groups: White and Asian,6,L12: Semi-routine occupations,6
E05013796,Hyde Park,9,Mixed or Multiple ethnic groups: White and Asian,7,L13: Routine occupations,3
E05013796,Hyde Park,9,Mixed or Multiple ethnic groups: White and Asian,8,L14.1 and L14.2: Never worked and long-term unemployed,11
E05013796,Hyde Park,9,Mixed or Multiple ethnic groups: White and Asian,9,L15: Full-time students,39
E05013796,Hyde Park,10,Mixed or Multiple ethnic groups: White and Black African,-8,Does not apply,9
E05013796,Hyde Park,10,Mixed or Multiple ethnic groups: White and Black African,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",12
E05013796,Hyde Park,10,Mixed or Multiple ethnic groups: White and Black African,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",12
E05013796,Hyde Park,10,Mixed or Multiple ethnic groups: White and Black African,3,L7: Intermediate occupations,2
E05013796,Hyde Park,10,Mixed or Multiple ethnic groups: White and Black African,4,L8 and L9: Small employers and own account workers,5
E05013796,Hyde Park,10,Mixed or Multiple ethnic groups: White and Black African,5,L10 and L11: Lower supervisory and technical occupations,1
E05013796,Hyde Park,10,Mixed or Multiple ethnic groups: White and Black African,6,L12: Semi-routine occupations,6
E05013796,Hyde Park,10,Mixed or Multiple ethnic groups: White and Black African,7,L13: Routine occupations,4
E05013796,Hyde Park,10,Mixed or Multiple ethnic groups: White and Black African,8,L14.1 and L14.2: Never worked and long-term unemployed,6
E05013796,Hyde Park,10,Mixed or Multiple ethnic groups: White and Black African,9,L15: Full-time students,14
E05013796,Hyde Park,11,Mixed or Multiple ethnic groups: White and Black Caribbean,-8,Does not apply,15
E05013796,Hyde Park,11,Mixed or Multiple ethnic groups: White and Black Caribbean,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",6
E05013796,Hyde Park,11,Mixed or Multiple ethnic groups: White and Black Caribbean,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",2
E05013796,Hyde Park,11,Mixed or Multiple ethnic groups: White and Black Caribbean,3,L7: Intermediate occupations,3
E05013796,Hyde Park,11,Mixed or Multiple ethnic groups: White and Black Caribbean,4,L8 and L9: Small employers and own account workers,1
E05013796,Hyde Park,11,Mixed or Multiple ethnic groups: White and Black Caribbean,5,L10 and L11: Lower supervisory and technical occupations,3
E05013796,Hyde Park,11,Mixed or Multiple ethnic groups: White and Black Caribbean,6,L12: Semi-routine occupations,1
E05013796,Hyde Park,11,Mixed or Multiple ethnic groups: White and Black Caribbean,7,L13: Routine occupations,5
E05013796,Hyde Park,11,Mixed or Multiple ethnic groups: White and Black Caribbean,8,L14.1 and L14.2: Never worked and long-term unemployed,8
E05013796,Hyde Park,11,Mixed or Multiple ethnic groups: White and Black Caribbean,9,L15: Full-time students,21
E05013796,Hyde Park,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,-8,Does not apply,73
E05013796,Hyde Park,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",65
E05013796,Hyde Park,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",45
E05013796,Hyde Park,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,3,L7: Intermediate occupations,8
E05013796,Hyde Park,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,4,L8 and L9: Small employers and own account workers,16
E05013796,Hyde Park,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,5,L10 and L11: Lower supervisory and technical occupations,1
E05013796,Hyde Park,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,6,L12: Semi-routine occupations,10
E05013796,Hyde Park,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,7,L13: Routine occupations,4
E05013796,Hyde Park,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,8,L14.1 and L14.2: Never worked and long-term unemployed,22
E05013796,Hyde Park,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,9,L15: Full-time students,89
E05013796,Hyde Park,13,"White: English, Welsh, Scottish, Northern Irish or British",-8,Does not apply,228
E05013796,Hyde Park,13,"White: English, Welsh, Scottish, Northern Irish or British",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",586
E05013796,Hyde Park,13,"White: English, Welsh, Scottish, Northern Irish or British",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",416
E05013796,Hyde Park,13,"White: English, Welsh, Scottish, Northern Irish or British",3,L7: Intermediate occupations,104
E05013796,Hyde Park,13,"White: English, Welsh, Scottish, Northern Irish or British",4,L8 and L9: Small employers and own account workers,252
E05013796,Hyde Park,13,"White: English, Welsh, Scottish, Northern Irish or British",5,L10 and L11: Lower supervisory and technical occupations,28
E05013796,Hyde Park,13,"White: English, Welsh, Scottish, Northern Irish or British",6,L12: Semi-routine occupations,85
E05013796,Hyde Park,13,"White: English, Welsh, Scottish, Northern Irish or British",7,L13: Routine occupations,38
E05013796,Hyde Park,13,"White: English, Welsh, Scottish, Northern Irish or British",8,L14.1 and L14.2: Never worked and long-term unemployed,122
E05013796,Hyde Park,13,"White: English, Welsh, Scottish, Northern Irish or British",9,L15: Full-time students,240
E05013796,Hyde Park,14,White: Irish,-8,Does not apply,3
E05013796,Hyde Park,14,White: Irish,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",36
E05013796,Hyde Park,14,White: Irish,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",29
E05013796,Hyde Park,14,White: Irish,3,L7: Intermediate occupations,8
E05013796,Hyde Park,14,White: Irish,4,L8 and L9: Small employers and own account workers,18
E05013796,Hyde Park,14,White: Irish,5,L10 and L11: Lower supervisory and technical occupations,2
E05013796,Hyde Park,14,White: Irish,6,L12: Semi-routine occupations,3
E05013796,Hyde Park,14,White: Irish,7,L13: Routine occupations,4
E05013796,Hyde Park,14,White: Irish,8,L14.1 and L14.2: Never worked and long-term unemployed,10
E05013796,Hyde Park,14,White: Irish,9,L15: Full-time students,5
E05013796,Hyde Park,15,White: Gypsy or Irish Traveller,-8,Does not apply,0
E05013796,Hyde Park,15,White: Gypsy or Irish Traveller,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",1
E05013796,Hyde Park,15,White: Gypsy or Irish Traveller,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E05013796,Hyde Park,15,White: Gypsy or Irish Traveller,3,L7: Intermediate occupations,0
E05013796,Hyde Park,15,White: Gypsy or Irish Traveller,4,L8 and L9: Small employers and own account workers,0
E05013796,Hyde Park,15,White: Gypsy or Irish Traveller,5,L10 and L11: Lower supervisory and technical occupations,0
E05013796,Hyde Park,15,White: Gypsy or Irish Traveller,6,L12: Semi-routine occupations,0
E05013796,Hyde Park,15,White: Gypsy or Irish Traveller,7,L13: Routine occupations,1
E05013796,Hyde Park,15,White: Gypsy or Irish Traveller,8,L14.1 and L14.2: Never worked and long-term unemployed,1
E05013796,Hyde Park,15,White: Gypsy or Irish Traveller,9,L15: Full-time students,1
E05013796,Hyde Park,16,White: Roma,-8,Does not apply,3
E05013796,Hyde Park,16,White: Roma,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",21
E05013796,Hyde Park,16,White: Roma,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",17
E05013796,Hyde Park,16,White: Roma,3,L7: Intermediate occupations,2
E05013796,Hyde Park,16,White: Roma,4,L8 and L9: Small employers and own account workers,11
